GEOID,Tract_Name,LST_C_mean,LST_C_max,LST_C_min,Avg_Air_Temp_C,Max_Air_Temp_C,Min_Air_Temp_C,Avg_Wind_ms,Max_Wind_ms,Min_Wind_ms,Avg_Humidity_percent
11001008001,Census Tract 80.01,41.148439353082026,42.574035598538245,39.560686226573374,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009400,Census Tract 94,38.377742481382164,40.538544665715094,34.84463759569212,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009503,Census Tract 95.03,36.23411240641792,38.24355649359141,32.14323145497082,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009504,Census Tract 95.04,40.40587100680118,41.960377749836795,38.31222451339436,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009505,Census Tract 95.05,38.66679197296393,40.09328824062531,36.53550000789852,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009907,Census Tract 99.07,37.854236466757456,40.48991072670395,34.072343279092195,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001002501,Census Tract 25.01,37.6084266936479,41.41403290226447,31.72350407675763,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001002302,Census Tract 23.02,36.38093055367194,37.431971099418604,35.06748141568089,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001002400,Census Tract 24,39.096735406699345,40.673510591976324,36.62428493037032,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007000,Census Tract 70,41.54589835957968,42.096361938590775,40.822145721251815,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007100,Census Tract 71,39.177748751271324,40.405289905729404,37.468518018149844,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001006900,Census Tract 69,40.880333630764994,41.83586102032064,39.402250433311934,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009507,Census Tract 95.07,39.091698882382985,41.37176200097049,35.55839475085982,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009508,Census Tract 95.08,38.773657452747756,40.255419043572935,36.52286595451807,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009509,Census Tract 95.09,40.03675600809512,41.505241495142215,37.510497869169605,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009700,Census Tract 97,40.62418389116779,41.28161904716347,39.879555188016596,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001009801,Census Tract 98.01,38.76094953231698,39.6752049016628,37.777602777600094,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001002801,Census Tract 28.01,39.044257802269584,42.1598659548743,33.38926243194502,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001002802,Census Tract 28.02,40.423595273820204,43.07105794597507,36.17465742337652,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001004001,Census Tract 40.01,37.88431598091138,39.324694871449196,35.607702679143515,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001004002,Census Tract 40.02,41.37590560007951,42.79002708487871,39.37261477353464,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001003600,Census Tract 36,40.3824458689131,42.625267404071224,36.34029792009765,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001004201,Census Tract 42.01,41.0949762894026,43.0529429045185,36.92988985848065,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001004202,Census Tract 42.02,40.85993042484324,42.682973901736204,37.44220225725439,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001007407,Census Tract 74.07,38.677355817097826,40.15941388380725,37.17877776414309,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001006801,Census Tract 68.01,41.59092267453231,42.4423238578041,40.21842284047859,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
11001010700,Census Tract 107,40.47801671799234,42.419115612776565,36.40564428065161,25.96847826086957,37.2,14.4,3.4067028985507255,7.194444444444445,1.8055555555555556,65.0
